Film_title,Release_year,Director,Genres,Owner_rating,Average_rating,Runtime,Countries,Original_Language,Spoken_Languages,Watches,List_Appearances,Likes,Cast,Studios,Letterboxd URL
The Talk of the Town,1942,George Stevens,"['Drama', 'Comedy', 'Romance']",nan,3.62,118,['USA'],English,['English'],7777,5114,1844,"['Cary Grant', 'Jean Arthur', 'Ronald Colman', 'Edgar Buchanan', 'Glenda Farrell', 'Charles Dingle', 'Emma Dunn', 'Rex Ingram', 'Leonid Kinskey', 'Tom Tyler', 'Don Beddoe', 'William Benedict', 'Ferike Boros', 'Al Bridge', 'Lloyd Bridges', 'Leslie Brooks', 'Jack Carr', 'Gino Corrado', 'Joe Cunningham', 'Clyde Fillmore', 'Frank McLure', 'Clarence Muse', ""Frank O'Connor"", 'Blanche Payson', 'Dewey Robinson', 'Mabel Todd', 'George Watts', ""Lee 'Lasses' White"", 'Max Wagner', 'Frank Mills']",['Columbia Pictures'],https://letterboxd.com//film/the-talk-of-the-town/
Wake Island,1942,John Farrow,"['Drama', 'War', 'Action']",nan,3.2,87,['USA'],English,"['English', 'Japanese']",807,2464,89,"['Brian Donlevy', 'Macdonald Carey', 'Robert Preston', 'William Bendix', 'Albert Dekker', 'Walter Abel', 'Mikhail Rasumny', 'Rod Cameron', 'Bill Goodwin', ""Damian O'Flynn"", 'Frank Albertson', 'Joyce Arleen', 'Hugh Beaumont', 'Barbara Britton', 'Hillary Brooke', 'James Brown', 'Robert Carson', 'Don Castle', 'Luke Chan', 'Spencer Chan', 'Jack Chapin', 'Dane Clark', 'Russ Clark', 'Max Cole', 'Angelo Cruz', 'Lester Dorr', 'Edward Earle', 'Frank Faylen', 'Mary Field', 'Charles Flynn', 'William Forrest', 'Paul Fung', 'Edmund Glover', 'Fred Graham', 'Alan Hale Jr.', 'Sam Hayes', 'Mitchell Ingraham', 'Jerry Jerome', 'Marvin Jones', 'Pete G. Katchenaro', 'Mike Lally', 'Tommy Lee', 'James B. Leong', 'Richard Loo', 'George Magrill', 'Patti McCarty', ""Malcolm 'Bud' McTaggart"", 'Ivan Miller', 'James Millican', 'Jack Mulhall', 'Anthony Nace', 'Mike Ragan', 'Joey Ray', 'Keith Richards', 'Willard Robertson', 'Rudy Robles', 'Jack Shea', 'John Sheehan', 'Phillip Terry', 'Charles Trowbridge', 'Philip Van Zandt', 'Billy Wilkerson', 'Bruce Wong', 'Victor Wong']",['Paramount'],https://letterboxd.com//film/wake-island/
Yankee Doodle Dandy,1942,Michael Curtiz,"['Drama', 'Music']",nan,3.5,126,['USA'],English,['English'],16968,14651,2908,"['James Cagney', 'Joan Leslie', 'Walter Huston', 'Richard Whorf', 'Irene Manning', 'George Tobias', 'Rosemary DeCamp', 'Jeanne Cagney', 'Frances Langford', 'George Barbier', 'Walter Catlett', 'Douglas Croft', 'Eddie Foy Jr.', 'Minor Watson', 'Chester Clute', 'Odette Myrtil', 'Patsy Parsons', 'S.Z. Sakall', 'Jack Young', 'Ann Doran', 'Frank Faylen', 'Pat Flaherty', 'Bert Moorhouse', 'Dolores Moran', 'Poppy Wilde', 'Phyllis Kennedy', 'Doris Merrick', 'Jean Inness']",['Warner Bros. Pictures'],https://letterboxd.com//film/yankee-doodle-dandy/
Casablanca,1942,Michael Curtiz,"['Drama', 'Romance']",5,4.28,102,['USA'],English,"['English', 'German', 'French', 'Italian']",620387,156227,192895,"['Humphrey Bogart', 'Ingrid Bergman', 'Paul Henreid', 'Claude Rains', 'Conrad Veidt', 'Sydney Greenstreet', 'Peter Lorre', 'S.Z. Sakall', 'Madeleine Lebeau', 'Dooley Wilson', 'Joy Page', 'John Qualen', 'Leonid Kinskey', 'Curt Bois', 'Enrique Acosta', 'Ed Agresti', 'Louis V. Arco', 'Frank Arnold', 'Leon Belasco', 'Nino Bellini', 'Oliver Blake', 'Monte Blue', 'Eugene Borden', 'Dick Botiller', 'Maurice Brierre', 'Sebastian Cabot', 'Anita Camargo', 'George M. Carleton', 'Spencer Chan', 'Melie Chang', 'Tex Cooper', 'Gino Corrado', 'Franco Corsaro', ""Adrienne D'Ambricourt"", 'Marcel Dalio', 'Helmut Dantine', 'Jean De Briac', 'George Dee', 'Jean Del Val', 'Carl Deloro', 'Joseph DeVillard', 'Arthur Dulac', 'William Edmunds', 'Herbert Evans', 'Fred Farrell', 'Adolph Faylauer', 'O.K. Ford', 'Martín Garralaga', 'Gregory Gaye', 'Gregory Golubeff', 'Ilka Grüning', 'Creighton Hale', 'Winifred Harris', 'Jamiel Hasson', 'Arthur Stuart Hull', 'Olaf Hytten', 'Charles La Torre', 'George J. Lewis', 'Manuel Lopez', 'Jacques Lory', 'Lou Marcelle', 'Tony Martelli', 'George Meeker', 'Lal Chand Mehra', 'Hercules Mendez', 'Louis Mercier', 'Torben Meyer', 'Alberto Morin', 'Leo Mostovoy', 'Corinna Mura', 'Barry Norton', 'Lotte Palfi Andor', 'Paul Panzer', 'Manuel París', 'Alexander Pollard', 'Frank Puglia', 'Georges Renavent', 'Dewey Robinson', 'Richard Ryen', 'Dan Seymour', 'Lester Sharpe', 'Dina Smirnova', 'Gerald Oliver Smith', 'George Sorel', 'Geoffrey Steele', 'Ludwig Stössel', 'Mike Tellegen', 'Rafael Trujillo', 'Jacques Vanaire', 'Ellinor Vanderveer', 'Norma Varden', 'Hans Heinrich von Twardowski', 'Jack Wise', 'Wolfgang Zilzer', 'Trude Berliner', 'Paul Porcasi', 'Max Linder', 'Frank Mazzola', 'Henry Rowland', 'Leo White', 'Paul Irving', 'Brandon Beach', 'Victor Romito', 'Michael Mark', 'Bhogwan Singh']",['Warner Bros. Pictures'],https://letterboxd.com//film/casablanca/
For Whom the Bell Tolls,1943,Sam Wood,"['Drama', 'War', 'Romance', 'History', 'Adventure']",nan,3.18,170,['USA'],English,"['English', 'Spanish']",5150,5011,531,"['Gary Cooper', 'Ingrid Bergman', 'Akim Tamiroff', 'Arturo de Córdova', 'Vladimir Sokoloff', 'Mikhail Rasumny', 'Fortunio Bonanova', 'Eric Feldary', 'Victor Varconi', 'Katina Paxinou', 'Joseph Calleia', 'Lilo Yarson', 'Alexander Granach', 'Adia Kuznetzoff', 'Leonid Snegoff', 'Leo Bulgakov', 'Duncan Renaldo', 'Frank Puglia', 'Pedro de Cordoba', 'Michael Visaroff', 'Martín Garralaga', 'Jean Del Val', 'John Mylong', 'Feodor Chaliapin Jr.', 'Yvonne De Carlo', 'Maxine Ardell', 'Samuel Azteca', 'Eumenio Blanco', 'John Bleifer', 'Dick Botiller', 'Yakima Canutt', 'Eduardo Ciannelli', 'Harry Cording', 'Franco Corsaro', 'George Coulouris', 'Michael Dalmatoff', 'Marjorie Deanne', 'Jack Deery', 'William Edmunds', 'Joe Gilbert', 'Lynda Grey', 'Soledad Jiménez', 'Chris King', 'Alice Kirby', 'Louise La Planche', 'Frank Lackteen', 'Manuel López', 'Ernesto Molinari', 'Alberto Morin', 'Mayo Newhall', 'Emilio Ortego', 'Manuel París', 'Marcella Phillips', 'Pedro Regas', 'Tito Renaldo', 'Nadine Riga', 'Luis Rojas', 'Armand Roland', 'Konstantin Shayne', 'George Sorel', 'Count Stefenelli', 'Robert Tafur', 'José Luis Tortosa', 'Trina Varella', 'Blanca Vischer', 'Antonio Molina']",['Paramount'],https://letterboxd.com//film/for-whom-the-bell-tolls/
Heaven Can Wait,1943,Ernst Lubitsch,"['Comedy', 'Fantasy', 'Romance', 'Drama']",nan,3.67,112,['USA'],English,"['English', 'French']",14551,9525,2867,"['Don Ameche', 'Gene Tierney', 'Charles Coburn', 'Marjorie Main', 'Laird Cregar', 'Spring Byington', 'Allyn Joslyn', 'Eugene Pallette', 'Signe Hasso', 'Louis Calhern', 'Helene Reynolds', 'Aubrey Mather', 'Tod Andrews', 'Florence Bates', 'Scotty Beckett', 'Clara Blandick', 'Leonard Carey', 'James Conaty', 'Jack Deery', 'Claire Du Brey', 'Jay Eaton', 'James Flavin', 'Bess Flowers', 'Gary Gray', 'Alfred Hall', 'Grayce Hampton', 'Marlene Mains', 'Trudy Marshall', 'Edwin Maxwell', 'Michael McLean', 'Doris Merrick', 'Harold Miller', 'Dickie Moore', 'Bert Moorhouse', 'Clarence Muse', ""Monty O'Grady"", ""Anne O'Neal"", 'Gerald Pierce', 'Nino Pipitone Jr.', 'June Preston', 'Maureen Roden-Ryan', 'Anita Sharp-Bolster', 'Gerald Oliver Smith']",['20th Century Fox'],https://letterboxd.com//film/heaven-can-wait/
The Human Comedy,1943,Clarence Brown,"['Comedy', 'Drama', 'Family']",nan,3.26,118,['USA'],English,['English'],1222,2587,174,"['Mickey Rooney', 'Frank Morgan', 'James Craig', 'Marsha Hunt', 'Fay Bainter', 'Ray Collins', 'Van Johnson', 'Donna Reed', ""Jackie 'Butch' Jenkins"", 'Dorothy Morris', 'John Craven', 'Ann Ayars', 'Mary Nash', ""Henry O'Neill"", 'Katharine Alexander', 'Alan Baxter', 'Darryl Hickman', 'Barry Nelson', 'Rita Quigley', 'Clem Bevans', 'Adeline De Walt Reynolds', 'Hobart Cavanaugh', 'Wallis Clark', 'Don DeFore', 'David Holt', 'Frank Jenks', ""Robert Emmett O'Connor"", 'Carl Switzer', 'Byron Foulger', 'Robert Mitchum']",['Metro-Goldwyn-Mayer'],https://letterboxd.com//film/the-human-comedy/
In Which We Serve,1942,"David Lean, Noël Coward","['Drama', 'War']",nan,3.45,115,['UK'],English,['English'],4656,6045,654,"['Noël Coward', 'John Mills', 'Bernard Miles', 'Celia Johnson', 'Kay Walsh', 'Joyce Carey', 'Derek Elphinstone', 'Michael Wilding', 'Robert Sansom', 'Philip Friend', 'Chimmo Branson', 'Ballard Berkeley', 'Hubert Gregg', 'James Donald', 'Michael Whittaker', 'Kenneth Carten', 'John Varley', 'Caven Watson', 'Geoffrey Hibbert', 'Richard Attenborough', 'Frederick Piper', 'Lionel Grose', 'Leslie Dwyer', 'Charles Russell', 'John Singer', 'Robert Moreton', 'John Boxer', 'Kenneth Evans', 'Johnnie Schofield', 'Franklyn Bennett', 'Charles Compton', 'Walter Fitzgerald', 'Gerald Case', 'Daniel Massey', 'Ann Stephens', 'Kathleen Harrison', 'Dora Gregory', 'Penelope Dudley-Ward', 'Barbara Waring', 'Eileen Peel', 'Lesley Osmond', 'Josie Welford', 'Kay Young', 'Trixie Scales', 'George Carney', 'Wally Patch', 'Michael Anderson', 'Jill Stephens', 'Everley Gregg', 'Roddy Hughes', 'Norman Pierce', 'Juliet Mills', 'Leslie Howard']","['Two Cities Films', 'British Lion Film Corporation', 'J. Arthur Rank Organisation']",https://letterboxd.com//film/in-which-we-serve/
Madame Curie,1943,Mervyn LeRoy,"['History', 'Drama', 'Romance']",nan,3.42,124,['USA'],English,['English'],1858,2994,268,"['Greer Garson', 'Walter Pidgeon', 'Henry Travers', 'Albert Bassermann', 'Robert Walker', 'C. Aubrey Smith', 'May Whitty', 'Victor Francen', 'Elsa Bassermann', 'Reginald Owen', 'Van Johnson', ""Margaret O'Brien"", 'James Hilton', 'Mariska Aldrich', 'Tony Carson', 'Ruth Cherrington', 'Ray Collins', ""Guy D'Ennery"", 'George Davis', 'Harold De Becker', 'Franz Dorfler', 'Justine Duney', 'Tay Dunn', 'William Edmunds', 'Nestor Eristoff', 'Al Ferguson', 'Edward Fielding', 'Howard Freeman', 'Linda Lee Gates', 'Marie Louise Gates', 'Lisa Golm', 'Ilka Grüning', 'Lumsden Hare', 'Teddy Infuhr', 'James Kirkwood', 'Isabel La Mal', 'Gene Lockhart', 'Miles Mander', 'George Meader', 'Dickie Meyers', 'Noel Mills', 'Leo Mostovoy', 'Alan Napier', 'Moroni Olsen', 'María Pagés', 'Gigi Perreau', 'Francis Pierlot', 'Nita Pike', 'Dorothy Raye', 'Almira Sessions', 'Arthur Shields', 'Wyndham Standing', 'Ray Teal', 'Charles Trowbridge', 'Michael Visaroff', 'Marek Windheim', 'Frederick Worlock', 'Eustace Wyatt']","[""Loew's Incorporated"", 'Metro-Goldwyn-Mayer']",https://letterboxd.com//film/madame-curie/
The More the Merrier,1943,George Stevens,"['Comedy', 'Romance']",nan,3.77,104,['USA'],English,['English'],6668,6490,1992,"['Jean Arthur', 'Joel McCrea', 'Charles Coburn', 'Richard Gaines', 'Bruce Bennett', 'Frank Sully', 'Donald Douglas', 'Clyde Fillmore', 'Ann Doran', 'Grady Sutton', 'Ann Savage', 'Chester Clute', 'Jack Carr', 'Brandon Beach']",['Columbia Pictures'],https://letterboxd.com//film/the-more-the-merrier/
The Ox-Bow Incident,1943,William A. Wellman,"['Western', 'Drama']",nan,4.09,76,['USA'],English,"['English', 'Spanish']",22206,16782,6035,"['Henry Fonda', 'Dana Andrews', 'Mary Beth Hughes', 'Anthony Quinn', 'Jane Darwell', 'Matt Briggs', 'Frank Conroy', 'Marc Lawrence', 'William Eythe', 'Paul Hurst', 'Victor Kilian', 'Harry Morgan', 'Rondo Hatton', 'Harry Davenport', 'Chris-Pin Martin', 'Willard Robertson', 'Ted North', 'C.E. Anderson', 'Tex Cooper', 'Larry Dods', 'Tex Driscoll', 'Don House', 'Frank McGrath', 'Ben Watson', 'Stanley Andrews', 'Hank Bell', 'William Benedict', 'Paul E. Burns', 'George Chandler', 'Forrest Dillon', 'Francis Ford', 'Margaret Hamilton', 'George Lloyd', 'Tom London', 'George Meeker', 'Frank Orth', 'George Plues', 'Dick Rich', 'Almira Sessions', 'Leigh Whipper']",['20th Century Fox'],https://letterboxd.com//film/the-ox-bow-incident/
The Song of Bernadette,1943,Henry King,['Drama'],nan,3.59,156,['USA'],English,"['English', 'French']",5076,5992,906,"['Jennifer Jones', 'William Eythe', 'Charles Bickford', 'Vincent Price', 'Lee J. Cobb', 'Gladys Cooper', 'Anne Revere', 'Roman Bohnen', 'Mary Anderson', 'Patricia Morison', 'Aubrey Mather', 'Charles Dingle', 'Edith Barrett', 'Sig Ruman', 'Blanche Yurka', 'Ermadean Walters', 'Marcel Dalio', 'Pedro de Cordoba', 'Jerome Cowan', 'Charles Waldron', 'Linda Darnell', 'Edward Fielding', 'Fernanda Eliscu', 'Edward Keane', 'Mae Marsh', 'Alan Napier', 'Tala Birell']",['20th Century Fox'],https://letterboxd.com//film/the-song-of-bernadette/
Watch on the Rhine,1943,Herman Shumlin,"['Thriller', 'Drama']",nan,3.28,114,['USA'],English,['English'],2351,3714,311,"['Bette Davis', 'Paul Lukas', 'Geraldine Fitzgerald', 'George Coulouris', 'Lucile Watson', 'Beulah Bondi', 'Donald Woods', 'Henry Daniell', 'Eric Roberts', 'Donald Buka', 'Anthony Caruso', 'Helmut Dantine']",['Warner Bros. Pictures'],https://letterboxd.com//film/watch-on-the-rhine/
Double Indemnity,1944,Billy Wilder,"['Thriller', 'Crime']",5,4.26,107,['USA'],English,['English'],184710,80797,56934,"['Fred MacMurray', 'Barbara Stanwyck', 'Edward G. Robinson', 'Porter Hall', 'Richard Gaines', 'Jean Heather', 'Tom Powers', 'Fortunio Bonanova', 'Byron Barr', 'John Berry', 'Raymond Chandler', 'Edmund Cobb', 'Kernan Cripps', 'Bess Flowers', 'Eddie Hall', 'Teala Loring', 'Sam McDaniel', 'Billy Mitchell', 'Clarence Muse', 'Douglas Spencer', 'John Philliber', 'Harold Garrison', 'James Adamson', 'Betty Farrington', 'George Magrill', 'Constance Purdy', 'Dick Rush', 'Floyd Shackelford', 'Oscar Smith', 'Miriam Nelson']",['Paramount'],https://letterboxd.com//film/double-indemnity/
Gaslight,1944,George Cukor,"['Drama', 'Crime', 'Mystery', 'Thriller']",nan,3.97,114,['USA'],English,['English'],54803,25693,15252,"['Charles Boyer', 'Ingrid Bergman', 'Joseph Cotten', 'May Whitty', 'Angela Lansbury', 'Barbara Everest', 'Emil Rameau', 'Edmund Breon', 'Halliwell Hobbes', 'Tom Stevenson', 'Heather Thatcher', 'Lawrence Grossmith', 'Jakob Gimpel', 'Jack Kirk', 'Lillian Bronson', 'Leonard Carey', 'Alec Craig', 'Helen Flint', 'Gibson Gowland', 'Gary Gray', 'Terry Moore', 'Syd Saylor', 'Morgan Wallace', 'Maude Fealy', 'Frank Baker', 'Harry Adams', 'Joseph North', 'Lassie Lou Ahern', 'John Ardizoni', ""Antonio D'Amore"", 'Joseph Romantini', 'Guy Zanette', 'Wilson Benge', 'Arthur Blake', 'Roger Gray', 'Bobby Hale', 'Joy Harington', 'Charles McNaughton', 'Georgie Nokes', 'Tarquin Olivier', 'Arthur Stone', 'Eric Wilton', 'Eustace Wyatt', 'Al Ferguson', 'Clive Morgan', 'Elsie Prescott']",['Metro-Goldwyn-Mayer'],https://letterboxd.com//film/gaslight-1944/
Going My Way,1944,Leo McCarey,"['Comedy', 'Music', 'Drama']",nan,3.28,126,['USA'],English,['English'],9327,12609,1337,"['Bing Crosby', 'Barry Fitzgerald', 'Frank McHugh', 'James Brown', 'Gene Lockhart', 'Jean Heather', 'Porter Hall', 'Fortunio Bonanova', 'Eily Malyon', 'Risë Stevens', 'Arnet Amos', 'Stanley Clements', 'Adeline De Walt Reynolds', 'Tom Dillon', 'Bobby Dolan Jr.', 'Jimmie Dundee', 'Virginia Farmer', 'Franklyn Farnum', 'William Frawley', 'Don Gallaher', 'Martín Garralaga', 'Julie Gibson', 'Gibson Gowland', 'William Henry', 'Connie Leon', 'Sybil Lewis', 'Hugh Maguire', 'William Marion', 'George McKay', 'Freddie Mercer', 'Georgie Nokes', 'Jack Norton', 'Constance Purdy', 'Jean Ransome', 'Paul Russell', 'Anita Sharp-Bolster', 'John Smith', 'William Smith', 'Count Stefenelli', 'Carl Switzer', 'Robert Tafur', 'Cecil Weston']",['Paramount'],https://letterboxd.com//film/going-my-way/
Since You Went Away,1944,John Cromwell,"['War', 'Drama', 'Romance']",nan,3.54,177,['USA'],English,['English'],2394,3893,444,"['Claudette Colbert', 'Jennifer Jones', 'Joseph Cotten', 'Shirley Temple', 'Monty Woolley', 'Lionel Barrymore', 'Robert Walker', 'Hattie McDaniel', 'Agnes Moorehead', 'Alla Nazimova', 'Albert Bassermann', 'Gordon Oliver', 'Keenan Wynn', 'Guy Madison', 'Craig Stevens', 'Lloyd Corrigan', 'Jackie Moran', 'Dorothy Adams', 'Irving Bacon', 'Conrad Binyon', 'Dorothy Dandridge', 'John Derek', 'Jimmie Dodd', 'Rhonda Fleming', 'Ann Gillis', 'Eddie Hall', 'Warren Hymer', 'Edwin Maxwell', 'Andrew V. McLaglen', 'Terry Moore', 'Aileen Pringle', 'Ruth Roman', 'Grady Sutton', 'Theodore von Eltz', 'Doodles Weaver', 'Butterfly McQueen']","['Vanguard Films', 'Selznick International Pictures']",https://letterboxd.com//film/since-you-went-away/
Wilson,1944,Henry King,"['History', 'Drama']",nan,2.98,154,['USA'],English,['English'],1053,3457,65,"['Alexander Knox', 'Geraldine Fitzgerald', 'Thomas Mitchell', 'Ruth Nelson', 'Cedric Hardwicke', 'Charles Coburn', 'Vincent Price', 'William Eythe', 'Mary Anderson', 'Ruth Ford', 'Sidney Blackmer', 'Madeleine Forbes', 'Stanley Ridges', 'Eddie Foy Jr.', 'Charles Halton', 'Thurston Hall', 'Marcel Dalio', 'Katherine Locke', 'Stanley Logan', 'Edwin Maxwell', 'Paul Everton', 'J. M. Kerrigan', 'James Rennie', 'Clifford Brooke', 'Tonio Selwart', 'John Ince', 'Charles Miller', 'Douglas Fairbanks', 'John Hamilton', 'Ian Wolfe', 'Will Wright', 'Eddie Borden', 'Gino Corrado', 'John Davidson', 'Edward Earle', 'Sam Flint', 'William Forrest', 'Reed Hadley', 'Frank Orth', 'Emory Parnell', 'Roy Roberts', 'Ralph Sanford', 'William Yetter Sr.', 'Harry Carter']",['20th Century Fox'],https://letterboxd.com//film/wilson/
Anchors Aweigh,1945,George Sidney,"['Music', 'Romance', 'War', 'Comedy', 'Fantasy']",nan,3.42,143,['USA'],English,"['English', 'Spanish']",9842,5638,1877,"['Frank Sinatra', 'Kathryn Grayson', 'Gene Kelly', 'José Iturbi', 'Dean Stockwell', 'Pamela Britton', 'Rags Ragland', 'Billy Gilbert', ""Henry O'Neill"", 'Carlos Ramírez', 'Edgar Kennedy', 'Grady Sutton', 'Leon Ames', 'Sharon McManus', 'James Flavin', 'James Burke', 'Henry Armetta', 'Chester Clute', 'Mimi Aguglia', 'Bobby Barber', 'Douglas Cowan', 'Eddie Hall', 'Milton Kibbee', 'Gloria Marlen', ""Robert Emmett O'Connor"", 'Garry Owen', 'Ray Teal', 'Paulita Arvizu', 'Harry Barris', 'Joseph E. Bernard', 'Sara Berner', 'Steve Brodie', 'Alex Callam', 'James Carlisle', 'Wally Cassell', 'Charles Coleman', 'Henry H. Daniels Jr.', 'Frank Darien', 'Romere Darling', 'Joe Dominguez', 'Lester Dorr', 'Ralph Dunn', 'Virginia Engels', 'Sam Finn', 'William Forrest', 'Don Garner', 'Jane Green', 'Phil Hanna', 'Lottie Harrison', 'Jack Harvey', 'Joe Haworth', 'Ben Heideman', 'Robert Homans', 'John James', 'Nolan Leary', 'Ruth Lee', 'Orley Lindgren', 'Jack Luden', 'Peggy Maley', 'Frank Marlowe', 'Lock Martin', 'Esther Michelson', 'Frank Mitchell', 'Connie Montoya', 'Forbes Murray', 'Billy Nelson', 'Bea Nigro', 'Netta Packer', 'Milton Parsons', 'Lee Phelps', 'Tom Quinn', 'Allen Ray', 'Paul Regan', 'Renie Riano', 'Sondra Rodgers', 'Naomi Scher', 'Jerry Shane', 'Connie Starr', 'Tom Trout', 'Elinor Troy', 'Arthur Walsh', 'Jerry Warren', 'Claire Whitney', 'Florence Wix', 'Marjorie Wood', 'William Phillips', 'John Cannon', 'Gloria Hope']",['Metro-Goldwyn-Mayer'],https://letterboxd.com//film/anchors-aweigh/
The Bells of St. Mary's,1945,Leo McCarey,"['Comedy', 'Drama']",nan,3.46,126,['USA'],English,['English'],7393,5719,1265,"['Bing Crosby', 'Ingrid Bergman', 'Henry Travers', 'William Gargan', 'Ruth Donnelly', 'Joan Carroll', 'Martha Sleeper', 'Rhys Williams', 'Richard Tyler', ""Una O'Connor"", 'Edward Coch Jr.', 'Aina Constant', 'Jimmy Crane', 'Gwen Crawford', 'Bobby Dolan Jr.', 'Jimmie Dundee', 'Bobby Frasco', 'Matt McHugh', 'Peggy McKim', 'Betty Jean Nichols', 'Georgie Nokes', 'Eva Novak', 'Joe Palma', 'Dewey Robinson', 'Cora Shannon', 'John Smith', 'Pietro Sosso', 'Minerva Urecal', 'Edna May Wonacott']","['Republic Pictures', 'RKO Radio Pictures', 'Rainbow Productions']",https://letterboxd.com//film/the-bells-of-st-marys/
The Lost Weekend,1945,Billy Wilder,['Drama'],nan,3.95,101,['USA'],English,['English'],38866,29300,9015,"['Ray Milland', 'Jane Wyman', 'Phillip Terry', 'Howard Da Silva', 'Doris Dowling', 'Frank Faylen', 'Mary Young', 'Anita Sharp-Bolster', 'Lilian Fontaine', 'Frank Orth', 'Lewis L. Russell', 'Andy Andrews', 'Walter Baldwin', 'Harry Barris', 'Jess Lee Brooks', 'Jack Rube Clifford', 'David Clyde', 'James Conaty', 'Willa Pearl Curtis', 'John Deauville', 'Helen Dickson', 'Franklyn Farnum', 'Byron Foulger', 'Jayne Hazard', 'Ted Hecht', 'Ernest Hilliard', 'Earle Hyman', 'Jerry James', 'Stan Johnson', 'Jack W. Johnston', ""Karl 'Karchy' Kosiczky"", 'Eddie Laughton', 'Perc Launders', 'Bertram Marburgh', 'William Meader', 'James Millican', 'Frank Mills', 'Pat Moriarity', 'William Newell', ""William O'Leary"", 'Peter Potter', 'Stanley Price', 'Craig Reynolds', 'Lester Sharpe', 'Lee Shumway', 'Douglas Spencer', 'Al Stewart', 'Amzie Strickland', 'Harry Tenbrook', ""Fred 'Snowflake' Toones"", 'Emmett Vogan', 'Max Wagner', 'Milton Wallace', 'Gisela Werbisek', 'Crane Whitley', 'Ernest Whitman', 'Harry Wilson', 'Isabel Withers', 'Audrey Young']",['Paramount'],https://letterboxd.com//film/the-lost-weekend/
Mildred Pierce,1945,Michael Curtiz,"['Crime', 'Drama']",nan,4.03,111,['USA'],English,['English'],43507,27400,12638,"['Joan Crawford', 'Jack Carson', 'Zachary Scott', 'Eve Arden', 'Ann Blyth', 'Bruce Bennett', 'Lee Patrick', 'Moroni Olsen', 'Veda Ann Borg', 'Jo Ann Marlowe', 'Butterfly McQueen', 'Bill Alcorn', 'Betty Alexander', 'Ramsay Ames', 'George Anderson', 'Robert Arthur', 'Lynn Baggett', 'Leah Baird', 'Dorothy Barrett', 'Barbara Brown', 'Claire Carleton', 'Doria Caron', 'Wheaton Chambers', 'Wallis Clark', 'Chester Clute', 'John Compton', 'Joyce Compton', 'Clancy Cooper', 'David Cota', 'Tom Dillon', 'James Flavin', 'Bess Flowers', 'Angela Greene', 'Dorothy Hack', 'Arthur Stuart Hull', 'Charles Jordan', 'Marjorie Kane', 'Fred Kelsey', 'Richard Kipling', 'Manart Kippen', 'Marion Lessing', 'Jimmy Lono', 'Jean Lorraine', 'George Meader', 'Harold Miller', 'Jack Mower', ""Frank O'Connor"", 'Garry Owen', 'Paul Panzer', 'Larry Rio', 'William Ruhl', 'Jeffrey Sayre', 'Mary Servoss', 'George Tobias', 'Charles Trowbridge', 'Johnny Walsh', 'Joan Winfield', 'John Christian']",['Warner Bros. Pictures'],https://letterboxd.com//film/mildred-pierce/
